0,0.0,0.0,-0.3393939393939394,-0.01818181818181818,-0.6484848484848484,-0.38181818181818183,-0.7515151515151515,-0.7636363636363637,-0.7818181818181819,-1.0,-0.47878787878787876,-0.696969696969697,-0.4666666666666667,-0.9515151515151515,-0.42424242424242425,-0.6424242424242425,-0.41818181818181815,-0.5575757575757576,-0.23030303030303031,-0.696969696969697,-0.21818181818181817,-0.9151515151515152,-0.21818181818181817,-0.5393939393939394,-0.24242424242424243,-0.5272727272727272,0.0,-0.6848484848484848,0.024242424242424242,-0.8606060606060606,-0.006060606060606061,-0.5212121212121212,-0.04242424242424243,-0.503030303030303,0.22424242424242424,-0.6787878787878788,0.23636363636363636,-0.8,0.2,-0.5575757575757576,0.18181818181818182,-0.503030303030303
0,0.0,0.0,-0.3413173652694611,-0.059880239520958084,-0.6167664670658682,-0.40119760479041916,-0.718562874251497,-0.7604790419161677,-0.7604790419161677,-1.0,-0.4550898203592814,-0.7125748502994012,-0.4491017964071856,-0.9640718562874252,-0.40718562874251496,-0.6706586826347305,-0.39520958083832336,-0.5688622754491018,-0.20958083832335328,-0.7125748502994012,-0.20359281437125748,-0.9221556886227545,-0.20958083832335328,-0.5568862275449101,-0.2275449101796407,-0.5449101796407185,0.017964071856287425,-0.6946107784431138,0.03592814371257485,-0.8802395209580839,-0.005988023952095809,-0.5508982035928144,-0.029940119760479042,-0.5209580838323353,0.23952095808383234,-0.6646706586826348,0.24550898203592814,-0.8083832335329342,0.19161676646706588,-0.5748502994011976,0.17365269461077845,-0.5149700598802395
0,0.0,0.0,-0.36318407960199006,-0.1044776119402985,-0.6467661691542289,-0.4228855721393035,-0.7661691542288557,-0.7611940298507462,-0.8507462686567164,-1.0,-0.4925373134328358,-0.7711442786069652,-0.5323383084577115,-0.9900497512437811,-0.4626865671641791,-0.6766169154228856,-0.43283582089552236,-0.6069651741293532,-0.23880597014925373,-0.7960199004975125,-0.2885572139303483,-0.9701492537313433,-0.263681592039801,-0.5920398009950248,-0.25870646766169153,-0.6069651741293532,0.0,-0.7860696517412935,-0.03482587064676617,-0.9601990049751243,-0.04975124378109453,-0.6119402985074627,-0.03980099502487562,-0.5970149253731343,0.22388059701492538,-0.7562189054726368,0.19900497512437812,-0.8905472636815921,0.14427860696517414,-0.6567164179104478,0.14427860696517414,-0.6119402985074627
0,0.0,0.0,-0.35858585858585856,-0.09595959595959595,-0.6464646464646465,-0.41919191919191917,-0.7727272727272727,-0.7626262626262627,-0.8585858585858586,-1.0,-0.51010101010101,-0.7626262626262627,-0.5555555555555556,-0.9797979797979798,-0.4696969696969697,-0.6666666666666666,-0.4393939393939394,-0.601010101010101,-0.25252525252525254,-0.7878787878787878,-0.29797979797979796,-0.9646464646464646,-0.2676767676767677,-0.5858585858585859,-0.2676767676767677,-0.6060606060606061,-0.010101010101010102,-0.7828282828282829,-0.04040404040404041,-0.9545454545454546,-0.045454545454545456,-0.601010101010101,-0.04040404040404041,-0.5959595959595959,0.2222222222222222,-0.7575757575757576,0.19696969696969696,-0.8939393939393939,0.15151515151515152,-0.6565656565656566,0.1414141414141414,-0.6060606060606061
0,0.0,0.0,-0.3888888888888889,-0.10416666666666667,-0.7152777777777778,-0.4236111111111111,-0.8402777777777778,-0.7430555555555556,-0.9166666666666666,-0.9791666666666666,-0.4652777777777778,-0.8055555555555556,-0.6319444444444444,-1.0,-0.5763888888888888,-0.6875,-0.5,-0.6041666666666666,-0.22916666666666666,-0.8333333333333334,-0.3888888888888889,-0.9930555555555556,-0.3611111111111111,-0.6180555555555556,-0.2777777777777778,-0.5902777777777778,0.0,-0.8125,-0.125,-1.0,-0.13194444444444445,-0.6458333333333334,-0.0625,-0.5972222222222222,0.2361111111111111,-0.7708333333333334,0.1388888888888889,-0.9375,0.0763888888888889,-0.6944444444444444,0.1111111111111111,-0.6180555555555556
0,0.0,0.0,-0.3391304347826087,0.02608695652173913,-0.7391304347826086,-0.2956521739130435,-0.8956521739130435,-0.6695652173913044,-1.0,-0.9217391304347826,-0.5043478260869565,-0.7043478260869566,-0.6956521739130435,-0.8782608695652174,-0.6086956521739131,-0.5826086956521739,-0.5043478260869565,-0.4608695652173913,-0.2608695652173913,-0.7478260869565218,-0.45217391304347826,-0.8869565217391304,-0.3652173913043478,-0.5043478260869565,-0.2608695652173913,-0.4782608695652174,-0.008695652173913044,-0.7565217391304347,-0.1565217391304348,-0.9130434782608695,-0.11304347826086956,-0.5478260869565217,-0.034782608695652174,-0.4956521739130435,0.25217391304347825,-0.7391304347826086,0.1391304347826087,-0.8608695652173913,0.11304347826086956,-0.6086956521739131,0.1565217391304348,-0.5391304347826087
0,0.0,0.0,-0.3435114503816794,-0.04580152671755725,-0.5954198473282443,-0.3969465648854962,-0.6564885496183206,-0.7862595419847328,-0.6870229007633588,-1.0,-0.3816793893129771,-0.6793893129770993,-0.40458015267175573,-0.9007633587786259,-0.3816793893129771,-0.6106870229007634,-0.366412213740458,-0.5343511450381679,-0.1450381679389313,-0.6717557251908397,-0.17557251908396945,-0.8625954198473282,-0.19083969465648856,-0.5038167938931297,-0.17557251908396945,-0.5038167938931297,0.061068702290076333,-0.6412213740458015,0.061068702290076333,-0.8015267175572519,0.015267175572519083,-0.48854961832061067,0.022900763358778626,-0.4732824427480916,0.26717557251908397,-0.6030534351145038,0.2748091603053435,-0.732824427480916,0.22137404580152673,-0.5114503816793893,0.22900763358778625,-0.46564885496183206
0,0.0,0.0,-0.38235294117647056,-0.051470588235294115,-0.6323529411764706,-0.39705882352941174,-0.6985294117647058,-0.7720588235294118,-0.7573529411764706,-1.0,-0.4632352941176471,-0.6764705882352942,-0.41911764705882354,-0.9117647058823529,-0.40441176470588236,-0.6397058823529411,-0.4338235294117647,-0.5514705882352942,-0.22794117647058823,-0.6838235294117647,-0.19852941176470587,-0.875,-0.20588235294117646,-0.5367647058823529,-0.2426470588235294,-0.5220588235294118,-0.014705882352941176,-0.6691176470588235,0.014705882352941176,-0.8235294117647058,-0.007352941176470588,-0.5147058823529411,-0.04411764705882353,-0.49264705882352944,0.19117647058823528,-0.6470588235294118,0.22058823529411764,-0.7720588235294118,0.18382352941176472,-0.5441176470588235,0.14705882352941177,-0.47794117647058826
0,0.0,0.0,-0.4142857142857143,-0.06428571428571428,-0.7071428571428572,-0.40714285714285714,-0.8357142857142857,-0.7571428571428571,-0.8928571428571429,-1.0,-0.5428571428571428,-0.7214285714285714,-0.5285714285714286,-1.0,-0.4714285714285714,-0.6928571428571428,-0.4785714285714286,-0.5642857142857143,-0.2857142857142857,-0.7285714285714285,-0.2571428571428571,-0.9642857142857143,-0.2357142857142857,-0.5928571428571429,-0.2857142857142857,-0.5428571428571428,-0.05714285714285714,-0.7214285714285714,-0.02857142857142857,-0.9,-0.03571428571428571,-0.5642857142857143,-0.08571428571428572,-0.5142857142857142,0.16428571428571428,-0.7071428571428572,0.17857142857142858,-0.8642857142857143,0.15714285714285714,-0.6285714285714286,0.11428571428571428,-0.5428571428571428
0,0.0,0.0,-0.3706293706293706,-0.03496503496503497,-0.7272727272727273,-0.35664335664335667,-0.8741258741258742,-0.7202797202797203,-0.9300699300699301,-0.972027972027972,-0.5314685314685315,-0.7482517482517482,-0.6433566433566433,-1.0,-0.5664335664335665,-0.6713286713286714,-0.4965034965034965,-0.5594405594405595,-0.27972027972027974,-0.7832167832167832,-0.3776223776223776,-0.993006993006993,-0.32867132867132864,-0.6013986013986014,-0.2727272727272727,-0.5664335664335665,-0.04195804195804196,-0.7832167832167832,-0.1048951048951049,-0.972027972027972,-0.09090909090909091,-0.6153846153846154,-0.04895104895104895,-0.5734265734265734,0.21678321678321677,-0.7552447552447552,0.15384615384615385,-0.8951048951048951,0.13286713286713286,-0.6433566433566433,0.15384615384615385,-0.5944055944055944
